6.520930361981992496e-01,1.065332411300011495e-01,9.770859479904174805e-01,1.597637832164764404e-01
7.761121163556692348e-01,1.268610086310607288e-01,9.588513970375061035e-01,1.572207659482955933e-01
8.536702789928236612e-01,1.363275973549750164e-01,1.041226983070373535e+00,1.596865504980087280e-01
9.072637322546547312e-01,1.418927476376140029e-01,1.084569215774536133e+00,1.608098149299621582e-01
9.494435791900313060e-01,1.462742163681906571e-01,1.123803853988647461e+00,1.650215685367584229e-01
9.801538089625353445e-01,1.498249222779541312e-01,1.128012061119079590e+00,1.678397059440612793e-01
1.013013926255742492e+00,1.524946283313009798e-01,1.195681810379028320e+00,1.677648723125457764e-01
1.039449950951254920e+00,1.549338014207045644e-01,1.198155045509338379e+00,1.702977418899536133e-01
1.065964134298929000e+00,1.567666716014711192e-01,1.238164186477661133e+00,1.687956452369689941e-01
1.093423095127136868e+00,1.580099076917841905e-01,1.283186554908752441e+00,1.659201085567474365e-01
1.121614280421387777e+00,1.591060964566516633e-01,1.324756383895874023e+00,1.660289019346237183e-01
1.149373365458320917e+00,1.606122571904393392e-01,1.352686524391174316e+00,1.713729649782180786e-01
1.178661472796759258e+00,1.618896830744226689e-01,1.397471904754638672e+00,1.705549955368041992e-01
1.208420188898772007e+00,1.629392696295138276e-01,1.430383205413818359e+00,1.693437397480010986e-01
1.235406269902222798e+00,1.637303515151503075e-01,1.426569342613220215e+00,1.674813181161880493e-01
1.262909150709811357e+00,1.646877524722385744e-01,1.454601764678955078e+00,1.699890941381454468e-01
1.293999728036126839e+00,1.660819735047621981e-01,1.515868902206420898e+00,1.755915880203247070e-01
1.330244670833262033e+00,1.675879855901952764e-01,1.596323370933532715e+00,1.778790056705474854e-01
1.368335813649210086e+00,1.693709916571498886e-01,1.642855882644653320e+00,1.820550560951232910e-01
1.408281641560867881e+00,1.716284139753658788e-01,1.690387725830078125e+00,1.885872334241867065e-01
1.449586533926478404e+00,1.742019451986874523e-01,1.733552813529968262e+00,1.936351954936981201e-01
1.488524309534677403e+00,1.766412842903500036e-01,1.736326813697814941e+00,1.938691884279251099e-01
1.530882858894236698e+00,1.794960765273516390e-01,1.802686333656311035e+00,2.001800686120986938e-01
1.570053098838262828e+00,1.821058947656107874e-01,1.797966480255126953e+00,1.994141787290573120e-01
1.609006503419751599e+00,1.847786084960547359e-01,1.825174331665039062e+00,2.019878625869750977e-01
1.650769731659605055e+00,1.877373245886510000e-01,1.886639237403869629e+00,2.071360945701599121e-01
1.692396317937648220e+00,1.905641681644321961e-01,1.917513847351074219e+00,2.078386843204498291e-01
1.729672093012396772e+00,1.934308709432667472e-01,1.901716351509094238e+00,2.104375362396240234e-01
1.766389076744635744e+00,1.960945377433720993e-01,1.926334023475646973e+00,2.103782445192337036e-01
1.803307291649975053e+00,1.985390095397158994e-01,1.959630370140075684e+00,2.100438177585601807e-01
1.842473897555208628e+00,2.003449193353654678e-01,2.016752719879150391e+00,2.048271745443344116e-01
1.882288465918779297e+00,2.016395400347772981e-01,2.057618379592895508e+00,2.006287574768066406e-01
1.922378672412195399e+00,2.027788339388988670e-01,2.095104932785034180e+00,2.001533210277557373e-01
1.965132945950871957e+00,2.042838745814646029e-01,2.160877704620361328e+00,2.055944651365280151e-01
2.009225929282896228e+00,2.060587647702168124e-01,2.213639974594116211e+00,2.101984322071075439e-01
2.056355322432400712e+00,2.081612209429988258e-01,2.287860870361328125e+00,2.157019674777984619e-01
2.103105810837208711e+00,2.102271844928265132e-01,2.324391603469848633e+00,2.171582281589508057e-01
2.146454669854567676e+00,2.120284720507472909e-01,2.324780941009521484e+00,2.158624231815338135e-01
2.189482131854532554e+00,2.138031752738279723e-01,2.359913587570190430e+00,2.172342538833618164e-01
2.232188107711806868e+00,2.157107829567541379e-01,2.395039796829223633e+00,2.205379158258438110e-01
2.274383962862196462e+00,2.174760580627292661e-01,2.427798986434936523e+00,2.205658704042434692e-01
2.315282454138927637e+00,2.191720008323094770e-01,2.450506448745727539e+00,2.213846743106842041e-01
2.360055514256271803e+00,2.205511182141909332e-01,2.537404775619506836e+00,2.190271914005279541e-01
2.405291928406025015e+00,2.217332665938735459e-01,2.584523916244506836e+00,2.179122567176818848e-01
2.449821411973183150e+00,2.226362742440531339e-01,2.617193937301635742e+00,2.155586928129196167e-01
2.493310415129018853e+00,2.233374566368847292e-01,2.645053625106811523e+00,2.139506042003631592e-01
2.535744591946068383e+00,2.238439606577772023e-01,2.671916723251342773e+00,2.122430950403213501e-01
2.578848021824261316e+00,2.242215357700690082e-01,2.720848083496093750e+00,2.112200856208801270e-01
2.618385028672084225e+00,2.245001110793038990e-01,2.713593721389770508e+00,2.104690372943878174e-01
2.656727461318215244e+00,2.248803516662450930e-01,2.735307693481445312e+00,2.123410552740097046e-01
2.697655112978171399e+00,2.255948937193993642e-01,2.807868719100952148e+00,2.174945026636123657e-01
2.738229006501890606e+00,2.265159049629293653e-01,2.842140913009643555e+00,2.211831063032150269e-01
2.777834669434385617e+00,2.275112078982798602e-01,2.867521524429321289e+00,2.232091128826141357e-01
2.816162486333067427e+00,2.285147832176084581e-01,2.887644052505493164e+00,2.243668735027313232e-01
2.853364196180880885e+00,2.295947092631270281e-01,2.908763170242309570e+00,2.265061140060424805e-01
2.889225476297987871e+00,2.305817902038028722e-01,2.925729990005493164e+00,2.262659072875976562e-01
2.924085928917725230e+00,2.314037019671962847e-01,2.946400642395019531e+00,2.248759716749191284e-01
2.959904626232519931e+00,2.322068556738310641e-01,2.995092391967773438e+00,2.254895567893981934e-01
2.997366307515389128e+00,2.327009833311870224e-01,3.054952383041381836e+00,2.217454910278320312e-01
3.035328012428024191e+00,2.331175037208323697e-01,3.099171400070190430e+00,2.211914509534835815e-01
3.073497449356131561e+00,2.335674010292805858e-01,3.139443159103393555e+00,2.222495079040527344e-01
3.110780204388355230e+00,2.339356511653758186e-01,3.163094043731689453e+00,2.215650230646133423e-01
3.147220106448480603e+00,2.341137579717559591e-01,3.186587810516357422e+00,2.191108763217926025e-01
3.182488155949083186e+00,2.342659979909971768e-01,3.204117059707641602e+00,2.190457433462142944e-01
3.220810236049158615e+00,2.346699255739023438e-01,3.287463665008544922e+00,2.233475744724273682e-01
3.256764795480691976e+00,2.352061903540561549e-01,3.287097692489624023e+00,2.259810864925384521e-01
3.292861186831056219e+00,2.357105358788383620e-01,3.324943304061889648e+00,2.260894030332565308e-01
3.329995118331629200e+00,2.363100691771382877e-01,3.377519607543945312e+00,2.282338738441467285e-01
3.364955402084964575e+00,2.370589123489325878e-01,3.378357887268066406e+00,2.313573211431503296e-01
3.399255871668512619e+00,2.378469730071365862e-01,3.402188539505004883e+00,2.327990531921386719e-01
3.431372382258861098e+00,2.386715486305262535e-01,3.399907112121582031e+00,2.342322617769241333e-01
3.465612337137321752e+00,2.396361302160636142e-01,3.468124389648437500e+00,2.374442368745803833e-01
3.498429270442797279e+00,2.405058948931830809e-01,3.478103876113891602e+00,2.367990463972091675e-01
3.530866066964275962e+00,2.412809984500139948e-01,3.504583358764648438e+00,2.360646277666091919e-01
3.562481277922580514e+00,2.419668546937127629e-01,3.523066282272338867e+00,2.353318333625793457e-01
3.593569054959040443e+00,2.424320722609750456e-01,3.545875787734985352e+00,2.322243750095367432e-01
3.622658683063167739e+00,2.427715387984675788e-01,3.542363405227661133e+00,2.305689305067062378e-01
3.651252421577809049e+00,2.429739394449299261e-01,3.563490152359008789e+00,2.285910695791244507e-01
3.679177223811901598e+00,2.431725901950586022e-01,3.581045627593994141e+00,2.288549691438674927e-01
3.706326520018112358e+00,2.432879902328597410e-01,3.596035003662109375e+00,2.276861816644668579e-01
3.733939602053855111e+00,2.434228574376560428e-01,3.632670402526855469e+00,2.282924652099609375e-01
3.760525069432441025e+00,2.436905803256456393e-01,3.642580032348632812e+00,2.309789657592773438e-01
3.788350938888036978e+00,2.439546423991765522e-01,3.693073272705078125e+00,2.312868386507034302e-01
3.815524561687325455e+00,2.440674786500968141e-01,3.709793090820312500e+00,2.288659811019897461e-01
3.841972458023841241e+00,2.439858558043068448e-01,3.724517822265625000e+00,2.254972457885742188e-01
3.866712302316924532e+00,2.439036854111145680e-01,3.720172882080078125e+00,2.255695909261703491e-01
3.890811615608019025e+00,2.436763916805008701e-01,3.734298706054687500e+00,2.229177802801132202e-01
3.915313453205033323e+00,2.438143894905444031e-01,3.767560482025146484e+00,2.297950834035873413e-01
3.938580562980772637e+00,2.440707672511742699e-01,3.769976139068603516e+00,2.323059439659118652e-01
3.961741845024373987e+00,2.442460817907081416e-01,3.792865753173828125e+00,2.311015874147415161e-01
3.984496881896528286e+00,2.444154776493606962e-01,3.809841871261596680e+00,2.312697470188140869e-01
4.005706344363530569e+00,2.445042940782745922e-01,3.804317951202392578e+00,2.299825251102447510e-01
4.029517773418661797e+00,2.445656330879211748e-01,3.878262042999267578e+00,2.296552658081054688e-01
4.053051050928414334e+00,2.445637503263166646e-01,3.898080110549926758e+00,2.285997718572616577e-01
4.076144365253104418e+00,2.444473154091741096e-01,3.914433002471923828e+00,2.264718860387802124e-01
4.097620664780505351e+00,2.441854566553093575e-01,3.907021045684814453e+00,2.236248552799224854e-01
4.119576394170211486e+00,2.440389433217708126e-01,3.939905881881713867e+00,2.258415520191192627e-01
4.141119607041051864e+00,2.440114024493680311e-01,3.955334901809692383e+00,2.282342016696929932e-01
4.162134202402383742e+00,2.440131976896673105e-01,3.968031167984008789e+00,2.289281934499740601e-01
4.181803187193778193e+00,2.439230376223987806e-01,3.963693380355834961e+00,2.271925508975982666e-01
4.202375727278147011e+00,2.440672787784285980e-01,4.003856182098388672e+00,2.320089936256408691e-01
4.223361788917437742e+00,2.444014371784090922e-01,4.034801006317138672e+00,2.361267060041427612e-01
4.243972357714309140e+00,2.447136028345289205e-01,4.049903392791748047e+00,2.360647320747375488e-01
4.263983883302787881e+00,2.449100681755055631e-01,4.060040950775146484e+00,2.340502142906188965e-01
4.282869486278839233e+00,2.450445527259223211e-01,4.058712005615234375e+00,2.330438941717147827e-01
4.302859625209476846e+00,2.454102751794006720e-01,4.102749347686767578e+00,2.380799502134323120e-01
4.322802189326214517e+00,2.459128876079550441e-01,4.123685359954833984e+00,2.413502931594848633e-01
4.342665475401567221e+00,2.463814749605572341e-01,4.143895626068115234e+00,2.411570698022842407e-01
4.362039764965515154e+00,2.466888925324086934e-01,4.155389785766601562e+00,2.382561266422271729e-01
4.380519556990417840e+00,2.470281564877349900e-01,4.157861709594726562e+00,2.392930239439010620e-01
4.397738905350175642e+00,2.471535001053571934e-01,4.151761531829833984e+00,2.351417243480682373e-01
4.415820594095044349e+00,2.474741913881786659e-01,4.189754009246826172e+00,2.395202517509460449e-01
4.433808090338944297e+00,2.479472353277764052e-01,4.208028316497802734e+00,2.431495785713195801e-01
4.451347151732766072e+00,2.485222923292602082e-01,4.218599319458007812e+00,2.458311766386032104e-01
4.467636152393551718e+00,2.488778042408688052e-01,4.211499214172363281e+00,2.416773885488510132e-01
4.483260524023394922e+00,2.493037241474651833e-01,4.215942859649658203e+00,2.435978353023529053e-01
4.498634210727283644e+00,2.495242404428263394e-01,4.228762626647949219e+00,2.395995259284973145e-01
4.514660366423544957e+00,2.495028455087928976e-01,4.260985851287841797e+00,2.346296459436416626e-01
4.529729483949182622e+00,2.493070320039181276e-01,4.258628845214843750e+00,2.309235632419586182e-01
4.544977176879032577e+00,2.488954270065655838e-01,4.280283927917480469e+00,2.261611670255661011e-01
4.390125309049420110e+00,2.311160900495646542e-01,4.299029350280761719e+00,2.219154834747314453e-01
4.383427576963373262e+00,2.244683668325819503e-01,4.332237243652343750e+00,2.135952711105346680e-01
4.396381727277866247e+00,2.209407310294754234e-01,4.360254764556884766e+00,2.106778472661972046e-01
4.410838225091469944e+00,2.198699086303637362e-01,4.366220474243164062e+00,2.140640020370483398e-01
4.427131522596212676e+00,2.177277693712445228e-01,4.378996849060058594e+00,2.058740258216857910e-01
4.443312649610958509e+00,2.165550973537924973e-01,4.385803699493408203e+00,2.074491828680038452e-01
4.458716636743230488e+00,2.144959540521930996e-01,4.388972282409667969e+00,1.990134119987487793e-01
4.473265559683447634e+00,2.115329719700271560e-01,4.391160488128662109e+00,1.886936724185943604e-01
4.485543022457019191e+00,2.083768974638894877e-01,4.381790161132812500e+00,1.825858056545257568e-01
4.497720651678896786e+00,2.043836816018401170e-01,4.388344764709472656e+00,1.711229830980300903e-01
4.509099627791303355e+00,2.001736267063232155e-01,4.390350341796875000e+00,1.642623543739318848e-01
4.524466640335552903e+00,1.975508260920428860e-01,4.436584949493408203e+00,1.740709394216537476e-01
4.544446281599099358e+00,1.962445778082346215e-01,4.495024681091308594e+00,1.837382763624191284e-01
4.564759670375576839e+00,1.958712845877071673e-01,4.518612384796142578e+00,1.914159506559371948e-01
4.584165922706199048e+00,1.958946885040501185e-01,4.530951499938964844e+00,1.949276179075241089e-01
4.601340558271614256e+00,1.951098950255699127e-01,4.529904365539550781e+00,1.871166229248046875e-01
4.617559474619322479e+00,1.932742164340525981e-01,4.539716720581054688e+00,1.762934625148773193e-01
4.634666816465208505e+00,1.909604101565425260e-01,4.567017078399658203e+00,1.702993512153625488e-01
4.652931666554477097e+00,1.883544483607691999e-01,4.597688198089599609e+00,1.658045649528503418e-01
4.671228683570911144e+00,1.846523501972051340e-01,4.618171215057373047e+00,1.532444506883621216e-01
4.689247030549404727e+00,1.805001307803598132e-01,4.635611534118652344e+00,1.462471783161163330e-01
4.705197530491123104e+00,1.769052486053673545e-01,4.635310173034667969e+00,1.487668603658676147e-01
4.720871030916535815e+00,1.729712137829766405e-01,4.651034355163574219e+00,1.428526788949966431e-01
4.735653202452543731e+00,1.688989684283360160e-01,4.660442352294921875e+00,1.386222839355468750e-01
4.747772903847426562e+00,1.647256402527018104e-01,4.651769161224365234e+00,1.346021294593811035e-01
4.756682975335393415e+00,1.606231962563986204e-01,4.635696411132812500e+00,1.321341991424560547e-01
4.769124653665680391e+00,1.559299706752057257e-01,4.683216094970703125e+00,1.231677830219268799e-01
4.781062979060635598e+00,1.516412817026239757e-01,4.693443775177001953e+00,1.234888210892677307e-01
4.794400081869279795e+00,1.472995484786156217e-01,4.721861362457275391e+00,1.195404231548309326e-01
4.806677210925505150e+00,1.437476417897115832e-01,4.726881504058837891e+00,1.238260045647621155e-01
4.819501789555937776e+00,1.390017646350194258e-01,4.746883392333984375e+00,1.090014278888702393e-01
4.834920485806253332e+00,1.334227433316449440e-01,4.787550449371337891e+00,9.679244458675384521e-02
4.850203405178158178e+00,1.273019881926722718e-01,4.802874565124511719e+00,8.678037673234939575e-02
4.864210894842701194e+00,1.208899830958166527e-01,4.806565284729003906e+00,7.878722995519638062e-02
4.875052034335421780e+00,1.151497281157380925e-01,4.790050506591796875e+00,8.021606504917144775e-02
4.886543683067992028e+00,1.090745973230678872e-01,4.809564590454101562e+00,7.192663848400115967e-02
4.898086280374639223e+00,1.024085997332726122e-01,4.823392391204833984e+00,6.069885939359664917e-02
4.908335493783297032e+00,9.506050054444757647e-02,4.823373794555664062e+00,4.799029976129531860e-02
4.916682003674863743e+00,8.840689148637330408e-02,4.815880775451660156e+00,4.885905236005783081e-02
4.927674373674786779e+00,8.163303174238976945e-02,4.853880882263183594e+00,4.181342944502830505e-02
4.938425705272385002e+00,7.525899870987257101e-02,4.863910675048828125e+00,4.005417600274085999e-02
4.949151053257018873e+00,6.852328196681570227e-02,4.875919818878173828e+00,3.060341626405715942e-02
4.960456007083420715e+00,6.129379999503800636e-02,4.894238471984863281e+00,1.941071636974811554e-02
4.970964677742252924e+00,5.306732789103352221e-02,4.898373603820800781e+00,2.405199455097317696e-03
4.983499645685434132e+00,4.467517048052892931e-02,4.931945323944091797e+00,-6.616107653826475143e-03
4.995615486375191594e+00,3.643678337308355053e-02,4.940932273864746094e+00,-1.238427683711051941e-02
5.005532166664900195e+00,2.918668946427812813e-02,4.930250167846679688e+00,-9.022406302392482758e-03
5.014099487012144252e+00,2.222902168888093305e-02,4.926842689514160156e+00,-1.239676028490066528e-02
5.024344066365919126e+00,1.504757997534436273e-02,4.955331802368164062e+00,-2.118866331875324249e-02
5.034215444199837464e+00,7.748690490024870425e-03,4.962674617767333984e+00,-2.902860753238201141e-02
5.043618556881006576e+00,-1.194793839765125043e-05,4.968595027923583984e+00,-4.080544039607048035e-02
5.051899362685152717e+00,-7.558554834008104212e-03,4.966780185699462891e+00,-4.548775032162666321e-02
5.062530213713818839e+00,-1.522729645406040687e-02,5.002798557281494141e+00,-5.376438796520233154e-02
5.071482172530755506e+00,-2.286371019854486347e-02,4.995522499084472656e+00,-6.043002381920814514e-02
5.081556172592335940e+00,-3.057071789488551017e-02,5.018410205841064453e+00,-6.824939697980880737e-02
5.090767810599639454e+00,-3.696754606472073268e-02,5.019699573516845703e+00,-6.045215949416160583e-02
5.101758545701305714e+00,-4.568118786821497718e-02,5.050373077392578125e+00,-9.294485300779342651e-02
5.111598844568294275e+00,-5.398580476542975265e-02,5.048964500427246094e+00,-9.620940685272216797e-02
5.119955566021646476e+00,-6.238590358267664948e-02,5.042675018310546875e+00,-1.049494519829750061e-01
5.129006536489304047e+00,-7.177721293822816873e-02,5.060280323028564453e+00,-1.241679340600967407e-01
5.136617889972016293e+00,-8.007303457183762019e-02,5.053637981414794922e+00,-1.199952661991119385e-01
5.146441897440827695e+00,-8.857434475255838990e-02,5.088385581970214844e+00,-1.300795972347259521e-01
5.156158747633951656e+00,-9.785235098375492935e-02,5.097828865051269531e+00,-1.470635086297988892e-01
5.166521335629444600e+00,-1.075633759721373317e-01,5.116030693054199219e+00,-1.606960892677307129e-01
5.176368097149105729e+00,-1.167872520051602692e-01,5.121038436889648438e+00,-1.638391762971878052e-01
5.183909500779523505e+00,-1.260282628269916994e-01,5.104321002960205078e+00,-1.725606173276901245e-01
5.193443109276853598e+00,-1.377920203829857693e-01,5.136795997619628906e+00,-2.111839801073074341e-01
5.204575626844185621e+00,-1.506466675577012027e-01,5.166289329528808594e+00,-2.349034696817398071e-01
5.214180477507135869e+00,-1.640134770680850840e-01,5.159625053405761719e+00,-2.526525855064392090e-01
5.225904912797187940e+00,-1.790958749202301026e-01,5.195556163787841797e+00,-2.853749096393585205e-01
5.237405920390913572e+00,-1.946965262646590256e-01,5.205002307891845703e+00,-3.051497638225555420e-01
5.249241709801650835e+00,-2.094232627643927425e-01,5.221014499664306641e+00,-3.085243701934814453e-01
5.259527628858455373e+00,-2.249280786937534193e-01,5.214383125305175781e+00,-3.312637507915496826e-01
5.270315476052826575e+00,-2.397740410684364720e-01,5.231428623199462891e+00,-3.371755480766296387e-01
5.281003006622824181e+00,-2.542202765884330473e-01,5.241529464721679688e+00,-3.457132577896118164e-01
5.290717437214278007e+00,-2.671760231099130634e-01,5.240822315216064453e+00,-3.405433297157287598e-01
5.301082831936671624e+00,-2.815617203379329747e-01,5.259244441986083984e+00,-3.700394332408905029e-01
5.309328535237256119e+00,-2.964811782695812026e-01,5.244034767150878906e+00,-3.897382915019989014e-01
5.316055556781144276e+00,-3.109584402844140505e-01,5.234411239624023438e+00,-3.978501856327056885e-01
5.324437983538587105e+00,-3.267827274209292310e-01,5.262815475463867188e+00,-4.277889728546142578e-01
5.332813777246449227e+00,-3.432516432951156493e-01,5.271973133087158203e+00,-4.501838684082031250e-01
5.341847638032376722e+00,-3.598223215750694925e-01,5.289391517639160156e+00,-4.663971364498138428e-01
5.349667749891328761e+00,-3.776601506127905683e-01,5.283991336822509766e+00,-4.972755610942840576e-01
5.356147368788958474e+00,-3.955050777866285228e-01,5.275946140289306641e+00,-5.135046243667602539e-01
5.366565633342635699e+00,-4.137875425305162502e-01,5.332929134368896484e+00,-5.351655483245849609e-01
5.376590193174892285e+00,-4.310874201140563189e-01,5.338848114013671875e+00,-5.393868088722229004e-01
5.384555561208508756e+00,-4.472156006007255158e-01,5.323453426361083984e+00,-5.404103398323059082e-01
5.393669311566291924e+00,-4.651620160064929843e-01,5.346739292144775391e+00,-5.781648159027099609e-01
5.402222560512268679e+00,-4.820504753564477385e-01,5.349403381347656250e+00,-5.811567306518554688e-01
5.412963894642289553e+00,-5.002168228366355995e-01,5.386369705200195312e+00,-6.128351688385009766e-01
5.408704613821320173e+00,-5.836740798294440813e-01,5.400086402893066406e+00,-6.210477352142333984e-01
5.407077503207715630e+00,-6.105006364387379758e-01,5.385218143463134766e+00,-6.376460790634155273e-01
5.407236352927692558e+00,-6.263559985877412695e-01,5.375432014465332031e+00,-6.441213488578796387e-01
5.407655357370373395e+00,-6.416968587798881352e-01,5.364461421966552734e+00,-6.645505428314208984e-01
5.414260015238353319e+00,-6.604487165389298919e-01,5.386695861816406250e+00,-7.043327093124389648e-01
